customer_id,Recency,Frequency,Monetary
5416,84,2,111.59
2748,11,2,111.59
2393,106,2,111.58
1705,292,2,111.54
19722,372,3,111.53
9658,5,2,111.51
20032,298,2,111.47
2807,371,2,111.46
582,236,2,111.45
18268,442,2,111.45
9101,274,2,111.41
17265,334,2,111.39
1937,26,3,111.39
7119,148,2,111.37
15331,227,2,111.36
16506,197,3,111.28
3529,531,1,111.22
16610,225,2,111.2
18015,74,3,111.19
17165,485,1,111.18
5960,239,2,111.17
19030,479,1,111.11
22296,132,2,111.04
4215,209,2,111.03
23262,271,2,111.01
12756,373,2,110.99
18152,482,1,110.95
13303,412,2,110.94
15036,434,2,110.9
19961,29,2,110.9
21439,32,2,110.87
15581,272,3,110.84
18292,24,1,110.83
15956,207,3,110.8
18625,89,1,110.79
17295,17,1,110.78
2580,503,2,110.72
20575,363,2,110.69
2822,108,3,110.69
21196,79,3,110.66
5601,109,2,110.65
1270,483,2,110.63
21474,115,2,110.6
16448,309,3,110.57
23010,464,1,110.51
23264,115,2,110.51
103,74,3,110.49
1089,279,3,110.47
16579,28,2,110.45
2872,398,2,110.39
15646,222,2,110.3
20858,70,2,110.22
15406,205,2,110.19
14330,418,3,110.19
19135,472,2,110.17
14510,261,2,110.14
5429,524,1,110.06
19259,234,2,110.04
1393,35,3,110.01
12170,422,2,110.0
4497,528,1,110.0
11600,371,1,109.98
12955,335,2,109.96
1166,541,1,109.9
17188,346,1,109.81
19871,102,2,109.79
11554,3,2,109.78
6408,330,2,109.76
2264,136,2,109.75
7458,16,2,109.68
5496,278,3,109.66
2125,75,3,109.64
4454,73,2,109.63
2624,358,3,109.61
16680,32,3,109.58
3933,484,2,109.57
2281,365,1,109.56
18138,28,3,109.54
2036,424,3,109.53
3878,35,2,109.52
4065,484,2,109.51
8844,398,2,109.5
2729,157,2,109.49
2101,120,2,109.48
9476,143,2,109.48
11734,111,1,109.39
13430,471,2,109.37
17052,21,2,109.34
8657,512,1,109.34
9066,473,2,109.32
893,542,1,109.28
6806,32,2,109.26
3500,207,2,109.26
14074,475,2,109.18
4537,442,2,109.17
19037,85,2,109.17
2755,19,2,109.16
4593,389,2,109.14
6136,159,2,109.13
13626,497,1,108.97
13925,496,1,108.97
3311,17,3,108.96
6917,339,3,108.95
23192,124,3,108.95
1035,489,2,108.93
12109,462,2,108.91
13330,488,2,108.84
19576,226,3,108.81
2988,246,4,108.75
14624,439,2,108.74
16228,18,1,108.73
15660,91,2,108.72
419,544,1,108.72
12791,500,1,108.7
15814,106,2,108.68
6421,499,2,108.67
125,22,3,108.64
14617,52,2,108.63
8538,164,2,108.57
5689,259,3,108.55
15366,269,2,108.53
19624,428,2,108.5
5172,227,2,108.44
11314,489,2,108.44
5580,272,2,108.43
1773,38,2,108.38
19041,332,3,108.37
18509,479,1,108.31
20667,235,1,108.28
13879,97,3,108.27
3249,33,3,108.24
1056,447,2,108.14
10114,334,1,108.13
5280,525,1,108.13
23245,7,2,108.13
1793,219,2,108.12
20204,124,2,108.08
23008,377,2,108.02
19081,113,1,108.01
1053,121,3,108.0
3518,370,2,107.99
21913,353,3,107.97
19404,399,2,107.94
3986,476,2,107.94
12728,200,2,107.93
12531,16,3,107.93
4576,494,2,107.9
16789,205,2,107.89
14345,117,3,107.86
5794,92,2,107.86
10115,58,2,107.83
21220,52,3,107.82
21676,183,3,107.78
16256,145,2,107.67
17457,94,3,107.65
22708,96,2,107.62
16828,81,1,107.56
14755,333,2,107.54
16804,486,1,107.53
3300,371,2,107.43
17216,247,3,107.42
375,324,2,107.41
2396,518,2,107.41
13134,371,3,107.4
22470,194,2,107.38
23466,37,2,107.38
17622,205,3,107.33
12721,138,3,107.32
865,519,2,107.31
21144,182,2,107.29
9791,510,1,107.23
9214,8,2,107.22
3297,525,1,107.14
11733,434,3,107.13
19309,478,1,107.13
10196,396,1,107.1
7770,30,1,107.06
22160,203,2,107.06
1846,172,3,107.03
16622,23,1,107.03
3640,531,1,107.02
10695,424,2,107.0
1372,540,1,106.99
13838,400,2,106.98
9775,414,2,106.93
19430,229,3,106.87
2003,100,2,106.84
20579,108,1,106.82
15091,366,2,106.82
14676,493,1,106.78
15102,492,1,106.76
5767,501,3,106.76
13145,170,3,106.7
14204,81,2,106.65
341,338,2,106.6
14245,494,2,106.58
149,522,1,106.54
12347,499,1,106.53
6907,248,3,106.5
965,39,1,106.5
12125,483,1,106.49
18505,1,2,106.43
11599,504,1,106.43
20931,68,1,106.42
21376,284,2,106.4
15691,445,2,106.37
10406,495,3,106.34
5286,502,3,106.33
5031,42,2,106.32
1514,60,2,106.31
19804,476,1,106.28
1496,159,2,106.22
15364,67,2,106.21
6936,519,1,106.19
13488,497,1,106.18
17613,386,2,106.18
21505,32,3,106.17
1415,368,2,106.16
3702,372,2,106.14
7358,20,2,106.13
6748,24,2,106.11
9589,511,1,106.07
4041,98,2,106.05
11632,495,1,105.95
20608,428,3,105.94
1784,509,2,105.89
12429,501,1,105.84
19405,51,2,105.78
1897,95,2,105.77
21826,124,3,105.76
21054,112,1,105.75
21476,463,2,105.71
7664,517,1,105.67
225,333,3,105.61
1312,539,1,105.57
16249,209,2,105.52
20578,93,2,105.44
6958,112,2,105.44
22167,420,1,105.43
2744,124,2,105.42
16021,83,3,105.39
10134,509,1,105.38
1787,506,1,105.34
17439,454,1,105.34
13551,168,2,105.33
18857,193,2,105.33
16629,336,2,105.3
15148,24,3,105.25
16534,310,2,105.22
14406,63,3,105.21
7706,464,3,105.18
21911,204,1,105.14
12925,164,2,105.11
7289,118,3,105.1
18537,187,3,105.08
3337,204,3,105.08
2630,173,2,105.04
15125,490,1,104.96
15994,475,1,104.96
6074,340,2,104.95
13887,496,1,104.94
14237,196,2,104.88
14364,96,2,104.88
17989,124,2,104.82
5997,161,1,104.81
10056,136,2,104.81
4399,335,2,104.8
15121,224,2,104.8
11683,4,2,104.78
1841,358,2,104.75
20276,26,3,104.75
18065,482,1,104.74
21244,126,2,104.73
10035,123,2,104.63
397,425,2,104.63
6810,307,2,104.62
10074,130,2,104.61
1291,497,1,104.6
21337,60,2,104.6
12827,124,2,104.57
250,311,2,104.57
2326,340,1,104.57
6319,508,1,104.56
21000,472,1,104.56
19071,449,2,104.54
15486,369,3,104.53
13471,401,2,104.53
11627,104,2,104.52
11541,504,1,104.52
19113,114,2,104.5
8264,515,1,104.5
2680,535,1,104.49
14939,492,1,104.49
21971,467,2,104.46
15061,93,3,104.45
3491,168,2,104.39
16860,345,2,104.38
6310,232,2,104.36
23358,330,2,104.34
12533,499,2,104.34
11476,455,3,104.34
8208,515,1,104.29
2856,35,3,104.27
21701,96,2,104.27
16765,178,2,104.24
21860,469,1,104.21
7923,236,3,104.15
6925,518,2,104.15
22510,463,1,104.13
18194,194,2,104.12
22899,464,1,104.09
21796,328,2,104.07
10423,168,2,104.07
7822,230,2,104.04
22107,468,1,104.0
20447,474,1,103.99
3867,96,2,103.96
13173,62,3,103.95
12809,478,1,103.94
4729,235,2,103.94
9134,249,2,103.93
14971,140,2,103.93
22419,232,1,103.92
4561,235,2,103.92
14471,124,3,103.91
13911,18,3,103.84
23517,93,2,103.83
6710,110,3,103.78
4770,499,2,103.75
22183,468,1,103.74
21083,472,1,103.74
19464,463,2,103.74
12875,499,1,103.73
5447,71,2,103.72
7028,248,2,103.7
4335,263,2,103.68
16900,127,3,103.68
3130,225,3,103.62
3152,340,2,103.62
1091,461,2,103.61
21536,103,2,103.61
1646,278,3,103.6
10312,394,3,103.6
19248,478,1,103.59
19921,174,2,103.56
11215,161,3,103.55
5739,401,2,103.54
6829,519,1,103.53
670,21,3,103.53
23271,17,1,103.53
120,194,1,103.51
8596,26,2,103.5
9492,237,1,103.48
10998,17,2,103.45
4936,526,1,103.44
11665,409,2,103.44
21270,377,1,103.43
928,429,3,103.36
6671,383,2,103.34
9269,492,1,103.33
6033,339,2,103.32
11076,32,3,103.32
20823,211,2,103.32
11420,234,1,103.31
20100,444,2,103.3
9318,511,1,103.3
5288,516,2,103.26
9610,357,3,103.23
20036,134,2,103.22
22578,11,2,103.21
21003,472,1,103.21
8207,175,2,103.2
22347,438,2,103.19
2981,462,3,103.18
3520,530,1,103.17
9456,336,2,103.16
8607,251,3,103.1
321,544,1,103.05
18421,120,3,103.04
8763,21,3,103.02
21580,470,1,102.99
23434,102,2,102.98
5056,316,3,102.95
9848,38,2,102.95
16164,212,2,102.94
6098,94,1,102.92
11023,186,2,102.9
3089,137,2,102.87
9945,93,2,102.85
9247,318,2,102.85
9019,502,2,102.83
3458,153,3,102.82
16928,117,2,102.81
12856,261,3,102.76
14673,207,2,102.75
360,36,2,102.75
312,191,2,102.73
17169,233,2,102.72
23275,18,2,102.7
26,520,1,102.69
14582,195,2,102.68
1475,481,2,102.57
2121,414,2,102.56
22026,462,2,102.55
23200,460,2,102.54
9653,367,2,102.54
9228,149,2,102.53
7575,508,2,102.47
16161,41,2,102.46
3908,192,2,102.46
21115,454,2,102.45
18187,20,1,102.44
16449,338,1,102.42
22739,142,2,102.42
429,16,2,102.4
12005,22,2,102.4
18493,93,2,102.36
14856,343,3,102.35
20385,474,1,102.35
6935,501,1,102.34
21840,173,3,102.33
19087,100,2,102.3
10671,14,2,102.26
7298,24,2,102.25
2024,333,2,102.24
12660,3,2,102.24
18791,479,1,102.23
23476,167,2,102.21
8995,93,2,102.19
6311,17,2,102.19
2417,415,1,102.16
999,61,3,102.15
10395,169,3,102.12
205,205,2,102.07
10328,65,2,102.04
23237,463,1,101.99
4961,523,2,101.97
10340,508,1,101.97
4411,521,2,101.95
22327,454,2,101.94
22847,135,2,101.93
3424,123,2,101.87
2790,366,2,101.8
8597,67,2,101.79
15589,212,2,101.78
8610,512,2,101.73
4073,118,2,101.71
23036,464,1,101.69
83,73,2,101.68
14608,387,2,101.67
17911,330,2,101.65
22965,100,3,101.63
21629,364,2,101.62
17922,467,2,101.61
6501,116,2,101.61
1519,301,2,101.58
805,3,3,101.52
3193,26,2,101.51
6085,25,2,101.51
11172,290,2,101.45
6865,88,2,101.43
16144,149,3,101.41
18156,28,1,101.39
12818,140,2,101.37
13126,191,2,101.34
21199,10,1,101.34
3712,100,2,101.34
17567,459,2,101.33
8323,375,2,101.33
20661,463,2,101.31
3247,464,3,101.29
14725,296,2,101.26
8646,509,2,101.26
569,245,2,101.23
14152,48,3,101.21
22851,213,3,101.21
1329,106,2,101.18
645,103,2,101.18
4408,417,3,101.17
6798,519,1,101.14
3565,483,2,101.14
17813,232,2,101.13
2526,155,2,101.12
12650,500,1,101.11
11269,119,2,101.09
7765,400,3,101.05
6566,420,2,101.05
1877,152,2,101.04
18161,459,2,100.99
19442,73,1,100.96
2651,195,2,100.94
6094,484,2,100.94
4505,64,2,100.91
18098,101,2,100.88
7057,38,3,100.87
18779,423,2,100.84
13921,474,2,100.82
21452,465,2,100.8
19943,337,2,100.8
4709,13,2,100.77
22182,87,2,100.77
8282,471,3,100.75
15621,357,2,100.75
7196,322,3,100.72
19097,199,2,100.71
12918,335,2,100.64
2867,166,2,100.63
1902,378,2,100.61
20313,161,2,100.61
12666,466,2,100.61
14728,493,1,100.59
10733,490,3,100.57
5244,129,2,100.56
8040,515,1,100.56
20085,194,3,100.55
241,52,2,100.55
9433,511,1,100.55
9244,511,1,100.55
20116,474,1,100.52
4,200,2,100.5
14132,205,2,100.47
21995,468,1,100.44
14156,495,1,100.43
12004,502,1,100.4
21638,157,2,100.36
16470,487,1,100.34
10634,357,2,100.34
20180,95,2,100.33
7243,518,1,100.32
8669,72,2,100.31
9604,302,2,100.3
2561,108,3,100.25
4835,526,1,100.21
4334,297,2,100.18
9308,466,1,100.16
6463,193,2,100.12
11994,177,3,100.06
11262,30,2,100.05
19870,476,1,100.04
13943,27,2,100.02
3916,79,3,100.01
2144,537,1,100.0
1650,539,1,99.99
9723,510,1,99.99
10849,507,1,99.99
9581,19,2,99.99
2504,437,2,99.98
14363,494,1,99.98
21223,29,3,99.97
12151,339,3,99.97
23188,463,1,99.96
11008,338,2,99.96
16008,212,1,99.84
17788,483,1,99.84
22765,25,2,99.83
16092,60,2,99.83
7917,125,2,99.81
817,542,1,99.8
12507,172,2,99.79
22234,251,2,99.77
10166,74,1,99.77
14718,467,3,99.77
22865,409,2,99.76
7140,518,1,99.76
20099,475,1,99.75
5067,104,3,99.72
18339,216,2,99.71
13067,489,2,99.68
10379,238,3,99.66
1568,371,2,99.65
16527,386,1,99.62
12292,502,1,99.62
7621,73,3,99.62
7011,111,2,99.59
19876,301,2,99.58
17367,122,2,99.55
2437,416,2,99.49
20082,321,2,99.48
8331,514,1,99.44
14960,26,3,99.44
789,92,2,99.44
12017,340,3,99.4
876,449,1,99.36
22094,441,2,99.34
18510,150,3,99.3
15600,450,3,99.29
16062,282,3,99.28
19005,38,2,99.28
266,519,2,99.28
6769,26,1,99.27
13270,259,2,99.23
8709,59,2,99.22
22229,29,3,99.22
21756,469,1,99.21
16225,130,2,99.2
19323,207,3,99.2
19908,265,3,99.18
7034,502,2,99.17
14519,200,1,99.16
2333,165,3,99.16
7061,21,3,99.15
6650,520,1,99.1
18846,18,2,99.02
4870,471,2,99.02
4125,337,2,98.99
21286,160,2,98.98
15579,207,3,98.97
8408,499,1,98.97
10047,88,2,98.97
1822,538,1,98.96
15195,18,2,98.96
15228,43,3,98.92
16042,245,2,98.91
12496,196,3,98.91
19719,52,1,98.9
11661,283,2,98.87
14494,155,2,98.86
15182,150,2,98.86
21827,110,1,98.84
20449,284,3,98.79
22600,466,1,98.78
1148,91,2,98.77
5212,525,1,98.77
9861,22,2,98.76
19105,79,2,98.75
17116,465,2,98.75
9705,148,2,98.75
16869,486,1,98.72
7236,207,1,98.7
5501,524,1,98.69
9183,451,2,98.69
2554,38,2,98.66
3407,8,2,98.63
18222,482,1,98.6
2763,531,2,98.59
23553,459,1,98.58
14481,335,2,98.58
16819,14,2,98.55
6696,180,3,98.55
7166,303,2,98.55
7974,396,2,98.55
19959,470,2,98.53
22630,466,1,98.49
5713,297,3,98.49
4739,180,2,98.45
21260,221,2,98.45
22263,127,2,98.43
18026,3,3,98.43
1651,538,1,98.42
17968,19,2,98.4
961,541,1,98.38
12019,455,2,98.38
16345,488,1,98.37
21485,435,2,98.37
21400,1,2,98.31
16595,169,3,98.3
15990,39,2,98.29
13380,64,2,98.27
3239,22,2,98.25
20035,87,2,98.22
18126,177,2,98.17
16989,480,1,98.16
3773,529,1,98.16
7010,147,1,98.12
6058,304,2,98.1
13988,232,2,98.07
8029,41,2,98.07
17448,104,2,98.05
20060,369,2,98.03
16397,136,2,98.01
9182,512,1,98.0
13756,215,3,97.99
1583,21,1,97.97
21219,471,1,97.97
22106,73,1,97.97
2642,535,1,97.97
5852,476,2,97.93
15877,317,2,97.93
2374,17,2,97.89
22683,465,1,97.84
9877,27,3,97.83
10220,266,2,97.82
5239,56,2,97.82
19535,247,3,97.81
8117,306,2,97.79
17185,245,2,97.77
7534,342,2,97.76
15720,197,2,97.74
6700,239,2,97.72
14106,288,2,97.72
4268,16,2,97.64
13149,209,2,97.64
7506,195,2,97.63
955,468,2,97.62
7104,487,1,97.61
9320,160,2,97.58
12289,485,2,97.57
22713,230,3,97.57
7546,460,2,97.56
348,339,2,97.52
2869,290,2,97.49
19714,133,2,97.48
11750,363,2,97.44
14261,75,1,97.42
11921,259,1,97.4
14833,493,1,97.39
11067,414,3,97.39
9246,469,2,97.37
2382,536,1,97.36
5511,210,2,97.35
1707,17,1,97.35
18997,326,1,97.34
2915,475,2,97.32
1802,66,2,97.3
10620,58,2,97.29
19221,179,3,97.29
12826,140,3,97.27
15606,211,2,97.24
6131,372,2,97.24
7035,1,2,97.23
15712,231,2,97.23
17492,422,2,97.23
21174,6,3,97.22
5128,236,2,97.22
14478,406,2,97.22
16930,486,1,97.21
12241,57,2,97.2
21263,469,1,97.19
18966,27,3,97.17
8887,304,1,97.11
11872,497,2,97.11
7725,471,1,97.11
2378,240,2,97.08
18564,223,2,97.07
21292,471,1,97.05
20975,429,2,97.03
20117,102,2,97.03
2270,505,2,97.01
7096,375,1,97.0
7866,515,1,96.99
19865,456,2,96.97
4632,434,3,96.96
18611,73,2,96.95
7012,477,1,96.94
14358,494,1,96.87
5733,95,2,96.87
16357,373,3,96.86
4132,529,2,96.82
5029,246,2,96.81
11275,47,2,96.8
5976,482,2,96.78
9855,17,2,96.77
20144,359,2,96.75
3226,471,1,96.74
23079,464,1,96.7
20690,72,3,96.7
16509,1,2,96.69
2359,7,2,96.67
10666,475,2,96.67
2341,536,1,96.65
3563,230,3,96.64
21253,421,1,96.59
17119,380,2,96.58
18433,165,3,96.56
10900,499,2,96.47
3622,340,1,96.45
19289,478,1,96.45
12236,401,2,96.44
9078,208,2,96.43
12729,101,2,96.42
3911,364,2,96.42
1151,541,1,96.41
8379,290,2,96.4
7307,34,1,96.38
7558,517,1,96.37
11850,488,2,96.36
1014,541,1,96.36
15532,31,1,96.34
10126,509,1,96.29
2622,535,1,96.27
22655,242,2,96.25
10630,261,2,96.23
11748,106,2,96.21
18757,434,3,96.19
8089,169,2,96.18
4491,143,2,96.16
17872,92,2,96.14
12444,488,1,96.11
4332,128,1,96.09
22080,234,2,96.08
20721,5,3,96.07
4907,420,2,96.07
4236,371,2,96.05
18749,30,2,96.05
20374,314,2,96.03
2783,534,1,95.99
22626,339,2,95.98
21600,112,2,95.98
5660,384,3,95.98
6202,322,2,95.97
1213,206,2,95.97
21865,469,1,95.97
9,22,1,95.85
4085,246,2,95.83
21042,188,1,95.83
21682,162,2,95.82
2671,50,1,95.79
10169,509,1,95.77
4204,298,3,95.74
975,541,1,95.73
5875,296,1,95.73
23031,31,3,95.69
11986,107,2,95.64
4036,246,2,95.63
18228,236,2,95.63
12513,432,2,95.61
1797,538,1,95.61
3967,464,2,95.59
9337,511,1,95.55
17623,483,1,95.51
2189,251,1,95.46
5445,10,2,95.44
14181,17,2,95.43
16335,161,2,95.42
11127,27,2,95.41
2419,16,2,95.41
12074,502,1,95.39
21147,15,2,95.38
13662,497,1,95.35
12730,86,1,95.34
3341,469,2,95.31
13711,323,2,95.3
16419,376,2,95.27
78,68,2,95.26
16510,412,3,95.26
20047,450,2,95.24
20282,459,2,95.2
12092,116,2,95.2
16657,78,2,95.2
12967,482,2,95.19
7295,488,1,95.19
6092,44,3,95.16
18608,60,2,95.14
5237,20,1,95.13
3832,350,1,95.12
1720,213,2,95.11
1658,188,2,95.1
5902,176,2,95.09
5736,112,2,95.03
18479,476,1,95.02
22512,208,2,95.0
8302,133,1,95.0
11349,505,1,94.99
15942,389,2,94.98
19939,337,3,94.94
1158,308,2,94.93
22143,303,2,94.92
19336,423,2,94.92
16463,203,2,94.91
19291,425,2,94.9
4552,512,2,94.9
12795,63,2,94.87
7938,156,3,94.86
14161,175,1,94.86
8420,12,2,94.83
5335,442,2,94.81
15445,114,3,94.81
17717,130,2,94.79
21224,339,1,94.79
6380,520,1,94.78
4562,204,2,94.77
23403,367,2,94.76
20063,93,2,94.76
15321,240,2,94.75
19295,141,2,94.74
11098,161,2,94.71
15460,91,2,94.7
14226,27,3,94.69
21310,270,2,94.68
2914,430,2,94.68
14298,31,2,94.67
7337,43,1,94.66
20489,25,3,94.64
18790,196,2,94.63
16588,188,2,94.6
2278,338,2,94.6
4090,95,2,94.57
22258,15,2,94.57
73,471,3,94.57
3143,533,1,94.56
13575,436,2,94.47
22412,236,2,94.45
2306,487,2,94.45
3197,267,2,94.44
16526,462,3,94.43
8858,512,2,94.4
7059,22,2,94.4
12909,437,2,94.39
19488,24,3,94.31
11798,246,2,94.31
5387,80,2,94.29
207,226,2,94.26
17938,188,2,94.25
17020,50,2,94.24
19512,477,1,94.2
15616,445,3,94.2
13128,82,2,94.17
23025,109,2,94.17
247,49,2,94.15
16111,485,2,94.14
12592,500,1,94.08
23570,461,2,94.08
21910,469,1,94.02
18416,133,2,94.01
7644,0,3,94.01
12948,67,2,94.0
9394,344,1,94.0
15014,282,2,93.98
329,123,2,93.97
8828,66,2,93.97
9789,482,2,93.97
3641,193,2,93.96
23029,206,2,93.95
23270,410,2,93.92
1041,136,2,93.91
8889,160,1,93.85
12914,469,2,93.84
15146,477,2,93.84
14223,76,3,93.81
21857,29,1,93.79
2578,33,2,93.78
10394,394,2,93.78
6708,520,1,93.77
19779,341,2,93.76
18634,480,1,93.76
13020,342,2,93.71
11026,433,3,93.7
6181,22,2,93.69
7446,346,2,93.67
18425,122,3,93.67
20257,465,2,93.63
945,214,2,93.63
3669,221,2,93.59
1956,538,1,93.57
14495,494,1,93.57
4235,233,3,93.53
1804,272,2,93.53
2598,205,2,93.52
16408,204,2,93.47
13664,497,1,93.47
3719,531,1,93.47
12171,502,1,93.45
2749,431,1,93.44
20431,474,1,93.4
14992,323,2,93.38
1501,3,2,93.38
22645,99,2,93.37
10650,99,2,93.36
7658,2,3,93.35
821,256,2,93.34
7555,33,2,93.34
16347,106,3,93.33
1782,324,2,93.32
8926,259,3,93.25
1057,496,3,93.18
10257,508,1,93.13
3189,196,2,93.13
2171,190,1,93.12
11933,406,2,93.1
14867,212,2,93.09
17028,294,3,93.05
21782,410,3,93.04
13163,104,2,93.03
13223,197,2,93.01
20373,455,2,93.0
1111,125,2,93.0
4226,529,1,92.98
4229,104,2,92.96
17172,472,2,92.96
2376,536,1,92.95
6041,209,2,92.94
5357,108,2,92.93
12515,115,2,92.89
5114,70,2,92.88
20811,204,2,92.86
837,270,3,92.86
12912,499,1,92.79
20929,202,2,92.79
16488,487,1,92.76
17073,485,1,92.74
9018,6,3,92.71
1192,135,2,92.7
20130,392,2,92.7
6366,521,1,92.69
22408,163,2,92.68
11397,421,2,92.67
7019,370,3,92.64
21462,419,1,92.62
3370,245,3,92.58
5624,436,2,92.58
12578,480,2,92.57
6828,475,1,92.56
19745,445,1,92.56
19524,122,2,92.55
12598,235,2,92.55
2976,275,2,92.48
6184,522,1,92.44
20591,473,1,92.44
7653,512,2,92.43
16159,236,2,92.43
859,285,3,92.42
16974,23,2,92.41
23478,46,2,92.41
7852,15,2,92.4
9216,488,2,92.38
19594,398,2,92.36
21182,22,2,92.35
9431,418,3,92.34
13940,48,3,92.32
17092,478,1,92.31
6564,29,2,92.29
249,496,2,92.28
454,232,2,92.28
22898,209,2,92.28
7990,336,2,92.25
6230,521,1,92.24
4876,96,3,92.22
5565,226,2,92.22
16166,42,1,92.22
17105,442,2,92.2
6623,520,1,92.18
16089,40,2,92.17
17097,370,2,92.16
3225,67,3,92.15
458,49,2,92.1
7322,168,2,92.02
19840,6,2,92.01
14321,214,2,92.0
9923,509,1,91.96
17672,483,1,91.96
1605,487,2,91.93
16450,161,2,91.93
10959,37,2,91.91
5160,26,2,91.91
7768,419,2,91.85
23125,20,2,91.81
7053,391,2,91.81
11894,223,3,91.8
20780,435,3,91.77
18979,275,1,91.77
17425,26,2,91.72
182,43,2,91.72
22172,101,2,91.7
11806,503,1,91.7
10997,291,4,91.68
1493,480,1,91.68
21797,104,3,91.68
21432,15,3,91.63
5661,112,2,91.62
5349,86,2,91.6
19813,47,2,91.6
12528,18,2,91.58
17480,335,1,91.57
2603,139,2,91.52
17963,483,2,91.5
1977,74,2,91.5
13830,203,2,91.49
22684,465,1,91.48
20171,475,1,91.47
10176,393,2,91.45
357,510,2,91.45
8370,514,1,91.42
16257,472,1,91.41
14687,108,3,91.41
11457,468,3,91.39
1997,264,3,91.39
22769,363,2,91.34
931,26,2,91.33
596,283,2,91.32
16152,289,2,91.31
7541,62,1,91.27
16240,2,2,91.26
16413,47,2,91.22
9170,258,3,91.2
22138,151,1,91.19
14262,493,2,91.15
14369,276,2,91.15
21662,143,2,91.07
16306,480,1,91.02
8885,13,2,91.01
28,479,2,90.99
10566,502,1,90.98
18933,479,1,90.98
10814,12,2,90.95
9114,20,2,90.92
16606,263,2,90.92
5825,523,1,90.9
20647,473,1,90.89
15982,83,2,90.88
2493,535,1,90.87
20742,302,1,90.86
15270,332,1,90.85
21993,429,1,90.84
13502,329,2,90.83
14964,48,2,90.82
21362,64,2,90.81
376,18,3,90.81
9048,147,2,90.8
16213,487,1,90.77
16473,4,2,90.73
8013,62,2,90.72
14326,109,1,90.67
14444,172,2,90.65
22100,468,1,90.65
8419,298,2,90.63
17084,265,3,90.63
19643,220,3,90.61
16609,487,1,90.58
7347,48,2,90.57
1295,505,1,90.56
23518,462,1,90.56
19046,34,2,90.52
4324,74,2,90.5
14536,81,3,90.48
11534,504,2,90.46
21381,135,2,90.41
11644,88,1,90.38
6821,320,3,90.38
2342,272,2,90.37
16521,21,2,90.29
11289,202,3,90.28
10390,106,2,90.25
345,242,2,90.25
15315,235,3,90.25
14449,208,2,90.21
3687,478,2,90.19
3281,502,2,90.18
2700,535,1,90.18
23083,463,1,90.17
4279,528,1,90.17
12959,78,1,90.16
3515,284,3,90.15
595,191,2,90.15
19751,336,3,90.03
2046,194,2,90.02
8861,472,3,90.01
5547,511,2,89.99
9771,510,1,89.99
21390,316,2,89.99
12468,491,1,89.98
20104,463,2,89.98
1643,539,1,89.98
12542,450,2,89.97
2119,537,1,89.94
18192,482,1,89.94
2925,534,1,89.94
23306,453,3,89.93
12189,28,2,89.92
9782,252,2,89.91
379,513,2,89.85
18556,455,2,89.83
15881,87,1,89.83
8172,500,2,89.82
7280,61,2,89.8
10889,404,2,89.78
17301,100,3,89.78
1694,539,1,89.77
17632,457,1,89.76
16642,398,1,89.76
17369,483,1,89.76
13220,498,1,89.74
2183,163,2,89.74
3367,68,2,89.73
6567,54,3,89.72
4784,280,2,89.71
16205,27,2,89.67
3383,518,1,89.65
22299,7,3,89.65
18695,74,2,89.64
1260,7,3,89.63
21489,470,1,89.59
18081,482,1,89.58
8411,475,2,89.57
20980,13,3,89.56
18384,154,1,89.55
700,542,1,89.54
6881,284,2,89.54
22463,257,2,89.5
12052,379,2,89.5
19002,479,1,89.49
9215,149,2,89.46
17647,94,1,89.46
9539,264,2,89.44
21523,134,3,89.44
22330,321,2,89.43
6269,464,1,89.4
7290,504,1,89.4
11790,244,2,89.39
18550,445,3,89.37
18504,481,1,89.37
7797,221,2,89.32
4286,293,2,89.28
2511,535,1,89.27
916,542,1,89.24
16023,169,2,89.22
12710,199,3,89.21
20140,454,3,89.2
17384,484,1,89.18
10702,68,2,89.18
11722,328,2,89.17
13571,433,2,89.17
13694,209,3,89.16
10040,371,2,89.16
22756,115,2,89.16
21198,217,1,89.1
9013,27,3,89.09
21283,153,2,89.01
2,534,2,89.0
8334,310,3,88.97
10401,29,3,88.96
12280,99,2,88.95
16999,486,1,88.91
12230,247,2,88.89
20045,203,3,88.87
21616,463,2,88.87
315,472,2,88.86
15138,363,3,88.85
9077,512,1,88.84
18235,117,3,88.83
4760,79,3,88.83
1577,150,2,88.82
10005,500,1,88.8
22331,251,2,88.8
5641,523,1,88.77
9264,511,1,88.77
17320,36,2,88.75
16934,119,2,88.75
7826,91,2,88.74
6988,512,2,88.74
7572,74,2,88.73
8039,515,1,88.7
7172,18,2,88.68
12176,88,2,88.67
13669,483,2,88.63
7186,404,1,88.63
13292,175,3,88.61
